Posted_Date,Transaction_Date,Action,Ticker,Expiry,Strike,Option_Type,Type,Quantity,Price,Fees & Com,Amount,Status,Protective Puts
04/14/2025,04/11/2025,Expired,AMD,04/11/2025,92.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Expired,AAPL,04/11/2025,210.0,Call,Expired,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Assigned,DE,04/11/2025,445.0,Call,Assigned,1.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Assigned,AVGO,04/11/2025,172.5,Call,Assigned,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Assigned,CAT,04/11/2025,300.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Assigned,XOM,04/11/2025,115.0,Put,Assigned,3.0,0.0,0.0,0.0,Close,No
04/14/2025,04/11/2025,Assigned,ORCL,04/11/2025,135.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/11/2025,04/11/2025,Buy to Open,NVDA,09/18/2026,110.0,Put,Put Buy,4.0,22.5,1.04,-9001.04,Open,Yes
04/11/2025,04/11/2025,Sell to Open,NVDA,04/17/2025,95.0,Put,Put Sell,5.0,0.66,1.32,328.68,Close,No
04/11/2025,04/11/2025,Sell to Open,TOL,04/17/2025,86.0,Put,Put Sell,3.0,0.95,0.8,284.2,Close,No
04/11/2025,04/11/2025,Sell to Open,ORCL,04/17/2025,115.0,Put,Put Sell,2.0,0.66,0.53,131.47,Close,No
04/11/2025,04/11/2025,Sell to Open,AAPL,04/17/2025,212.5,Call,Call Sell,2.0,1.42,0.54,283.46,Close,No
04/11/2025,04/11/2025,Sell to Open,DE,04/17/2025,372.5,Put,Put Sell,1.0,1.2,0.26,119.74,Close,No
04/11/2025,04/11/2025,Buy to Open,CMCSA,06/18/2026,32.5,Put,Put Buy,12.0,3.75,3.13,-4503.13,Open,Yes
04/11/2025,04/11/2025,Sell to Close,CMCSA,04/17/2025,35.0,Put,Put Sell,12.0,1.81,3.22,2168.78,Close,No
04/11/2025,04/11/2025,Sell to Open,AVGO,04/17/2025,130.0,Put,Put Sell,2.0,0.47,0.53,93.47,Close,No
04/11/2025,04/11/2025,Sell to Open,AMD,04/17/2025,75.0,Put,Put Sell,2.0,0.7,0.53,139.47,Close,No
04/11/2025,04/11/2025,Buy to Close,AAPL,04/11/2025,160.0,Put,Put Buy,2.0,0.01,0.02,-2.02,Close,No
04/11/2025,04/11/2025,Buy to Close,AAPL,04/11/2025,155.0,Put,Put Buy,5.0,0.01,0.05,-5.05,Close,No
04/11/2025,04/11/2025,Buy to Close,AAPL,04/11/2025,235.0,Call,Call Buy,2.0,0.01,0.02,-2.02,Close,No
04/10/2025,04/10/2025,Sell to Open,NVDA,04/17/2025,84.0,Put,Put Sell,2.0,0.4,0.53,79.47,Close,No
04/10/2025,04/10/2025,Sell to Open,AVGO,04/17/2025,139.0,Put,Put Sell,2.0,0.59,0.53,117.47,Close,No
04/10/2025,04/10/2025,Sell to Open,AAPL,04/11/2025,155.0,Put,Put Sell,5.0,0.09,1.31,43.69,Close,No
04/09/2025,04/09/2025,Sell to Open,HD,04/17/2025,315.0,Put,Put Sell,2.0,1.46,0.54,291.46,Close,No
04/07/2025,04/07/2025,Buy to Close,AVGO,04/11/2025,172.5,Call,Call Buy,1.0,1.1,0.26,-110.26,Close,No
04/07/2025,04/07/2025,Sell to Open,AVGO,04/11/2025,172.5,Call,Call Sell,3.0,1.15,0.8,344.2,Close,No
04/07/2025,04/07/2025,Sell to Open,XOM,04/17/2025,116.0,Call,Call Sell,3.0,0.29,0.79,86.21,Close,No
04/07/2025,04/07/2025,Sell to Open,EXPE,04/17/2025,170.0,Call,Call Sell,2.0,0.4,0.53,79.47,Close,No
04/07/2025,04/07/2025,Sell to Open,CVX,04/11/2025,120.0,Put,Put Sell,1.0,0.68,0.26,67.74,Close,No
04/07/2025,04/07/2025,Sell to Open,ORCL,04/11/2025,100.0,Put,Put Sell,2.0,0.72,0.53,143.47,Close,No
04/07/2025,04/07/2025,Sell to Open,HD,04/17/2025,265.0,Put,Put Sell,1.0,0.98,0.26,97.74,Close,No
04/07/2025,04/07/2025,Sell to Open,DE,04/11/2025,445.0,Call,Call Sell,1.0,5.65,0.28,564.72,Close,No
04/07/2025,04/07/2025,Sell to Open,AAPL,04/11/2025,210.0,Call,Call Sell,2.0,0.39,0.53,77.47,Close,No
04/07/2025,04/07/2025,Sell to Open,INTC,04/17/2025,23.5,Call,Call Sell,10.0,0.23,2.65,227.35,Close,No
04/07/2025,04/07/2025,Sell to Open,HD,04/11/2025,290.0,Put,Put Sell,1.0,1.53,0.26,152.74,Close,No
04/07/2025,04/04/2025,Expired,ORCL,04/04/2025,128.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Expired,EXPE,04/04/2025,172.5,Call,Expired,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Expired,AVGO,04/04/2025,182.5,Call,Expired,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Expired,INTC,04/04/2025,23.5,Call,Expired,10.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Expired,HD,04/04/2025,340.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Expired,HD,04/04/2025,350.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Expired,AAPL,04/04/2025,230.0,Call,Expired,1.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,AAPL,04/04/2025,210.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,DE,04/04/2025,440.0,Put,Assigned,1.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,CAT,04/04/2025,310.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,CAT,04/04/2025,320.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,XOM,04/04/2025,115.0,Put,Assigned,3.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,ORCL,04/04/2025,135.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,NVDA,04/04/2025,108.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,NVDA,04/04/2025,98.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,WDAY,04/04/2025,237.5,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,WDAY,04/04/2025,220.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,AVGO,04/04/2025,160.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Assigned,AVGO,04/04/2025,175.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
04/07/2025,04/04/2025,Buy,AAPL,,0.0,,Stock Buy,200.0,210.0,0.0,-42000.0,Open,No
04/07/2025,04/04/2025,Buy,DE,,0.0,,Stock Buy,100.0,440.0,0.0,-44000.0,Close,No
04/07/2025,04/04/2025,Buy,CAT,,0.0,,Stock Buy,200.0,310.0,0.0,-62000.0,Open,No
04/07/2025,04/04/2025,Buy,CAT,,0.0,,Stock Buy,200.0,320.0,0.0,-64000.0,Open,No
04/07/2025,04/04/2025,Buy,XOM,,0.0,,Stock Buy,300.0,115.0,0.0,-34500.0,Open,No
04/07/2025,04/04/2025,Buy,ORCL,,0.0,,Stock Buy,200.0,135.0,0.0,-27000.0,Open,No
04/07/2025,04/04/2025,Buy,NVDA,,0.0,,Stock Buy,200.0,108.0,0.0,-21600.0,Open,No
04/07/2025,04/04/2025,Buy,NVDA,,0.0,,Stock Buy,200.0,98.0,0.0,-19600.0,Open,No
04/07/2025,04/04/2025,Buy,WDAY,,0.0,,Stock Buy,200.0,237.5,0.0,-47500.0,Open,No
04/07/2025,04/04/2025,Buy,WDAY,,0.0,,Stock Buy,200.0,220.0,0.0,-44000.0,Open,No
04/07/2025,04/04/2025,Buy,AVGO,,0.0,,Stock Buy,200.0,160.0,0.0,-32000.0,Open,No
04/07/2025,04/04/2025,Buy,AVGO,,0.0,,Stock Buy,200.0,175.0,0.0,-35000.0,Open,No
04/04/2025,04/04/2025,Sell to Open,MCD,04/11/2025,280.0,Put,Put Sell,2.0,1.09,0.54,217.46,Close,No
04/04/2025,04/04/2025,Sell to Open,NVDA,04/11/2025,80.0,Put,Put Sell,2.0,0.78,0.53,155.47,Close,No
04/04/2025,04/04/2025,Sell to Open,DE,04/11/2025,360.0,Put,Put Sell,1.0,0.95,0.26,94.74,Close,No
04/04/2025,04/04/2025,Sell to Open,CAT,04/11/2025,250.0,Put,Put Sell,2.0,1.4,0.54,279.46,Close,No
04/04/2025,04/04/2025,Sell to Open,AVGO,04/11/2025,115.0,Put,Put Sell,2.0,0.86,0.53,171.47,Close,No
04/04/2025,04/04/2025,Sell to Open,AAPL,04/11/2025,160.0,Put,Put Sell,2.0,0.66,0.53,131.47,Close,No
04/04/2025,04/04/2025,Sell to Open,CVX,04/11/2025,135.0,Put,Put Sell,1.0,1.42,0.26,141.74,Close,No
04/04/2025,04/04/2025,Cash Dividend,AGG,,0.0,,Dividend,0.0,0.0,0.0,65.04,Close,No
04/03/2025,04/03/2025,Buy to Close,TSLA,04/04/2025,250.0,Put,Put Buy,1.0,0.95,0.26,-95.26,Close,No
04/03/2025,04/03/2025,Sell to Open,TSLA,04/04/2025,250.0,Put,Put Sell,1.0,1.43,0.26,142.74,Close,No
04/03/2025,04/03/2025,Sell to Open,TOL,04/11/2025,90.0,Put,Put Sell,3.0,0.53,0.79,159.21,Close,No
04/02/2025,04/02/2025,Sell to Open,DE,04/11/2025,415.0,Put,Put Sell,1.0,0.51,0.26,50.74,Close,No
04/02/2025,04/02/2025,Sell to Open,XOM,04/11/2025,115.0,Put,Put Sell,3.0,0.51,0.79,152.21,Close,No
04/02/2025,04/02/2025,Sell to Open,XLF,04/17/2025,52.5,Call,Call Sell,4.0,0.11,1.05,42.95,Close,No
04/02/2025,04/02/2025,Sell to Open,MCD,04/17/2025,290.0,Put,Put Sell,2.0,0.4,0.53,79.47,Close,No
04/02/2025,04/02/2025,Sell to Open,ORCL,04/11/2025,135.0,Put,Put Sell,2.0,0.84,0.53,167.47,Close,No
04/02/2025,04/02/2025,Sell to Open,ORCL,04/11/2025,162.5,Call,Call Sell,3.0,0.4,0.79,119.21,Close,No
04/02/2025,04/02/2025,Sell to Open,NVDA,04/11/2025,102.0,Put,Put Sell,2.0,0.77,0.53,153.47,Close,No
04/02/2025,04/02/2025,Sell to Open,AVGO,04/04/2025,182.5,Call,Call Sell,2.0,0.41,0.53,81.47,Close,No
04/02/2025,04/02/2025,Sell to Open,AAPL,04/11/2025,235.0,Call,Call Sell,2.0,0.57,0.53,113.47,Close,No
04/02/2025,04/02/2025,Sell to Open,AMD,04/11/2025,92.0,Put,Put Sell,2.0,0.43,0.53,85.47,Close,No
04/02/2025,04/02/2025,Qualified Dividend,NVDA,,0.0,,Dividend,0.0,0.0,0.0,27.0,Close,No
04/01/2025,04/01/2025,Sell to Open,DE,04/11/2025,430.0,Put,Put Sell,1.0,0.88,0.26,87.74,Close,No
04/01/2025,04/01/2025,Sell to Open,GBTC,04/17/2025,72.0,Call,Call Sell,4.0,0.97,1.06,384.94,Close,No
03/31/2025,03/31/2025,Sell to Open,AAPL,04/04/2025,230.0,Call,Call Sell,1.0,0.62,0.26,61.74,Close,No
03/31/2025,03/31/2025,Sell to Open,EXPE,04/04/2025,172.5,Call,Call Sell,2.0,1.33,0.54,265.46,Close,No
03/31/2025,03/31/2025,Sell to Open,HD,04/04/2025,350.0,Put,Put Sell,2.0,0.96,0.54,191.46,Close,No
03/31/2025,03/31/2025,Sell to Open,ORCL,04/04/2025,128.0,Put,Put Sell,2.0,0.6,0.53,119.47,Close,No
03/31/2025,03/31/2025,Sell to Open,NVDA,04/04/2025,98.0,Put,Put Sell,2.0,0.54,0.53,107.47,Close,No
03/31/2025,03/31/2025,Sell to Open,INTC,04/04/2025,23.5,Call,Call Sell,10.0,0.32,2.65,317.35,Close,No
03/31/2025,03/31/2025,Sell to Open,CAT,04/11/2025,300.0,Put,Put Sell,2.0,0.88,0.53,175.47,Close,No
03/31/2025,03/31/2025,Qualified Dividend,AVGO,,0.0,,Dividend,0.0,0.0,0.0,295.0,Close,No
03/31/2025,03/28/2025,Expired,MCD,03/28/2025,287.5,Put,Expired,1.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,EXPE,03/28/2025,172.5,Call,Expired,2.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,AAPL,03/28/2025,227.5,Call,Expired,3.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Buy,INTC,,0.0,,Stock Buy,1000.0,23.5,0.0,-23500.0,Open,No
03/31/2025,03/28/2025,Buy,AVGO,,0.0,,Stock Buy,200.0,170.0,0.0,-34000.0,Open,No
03/31/2025,03/28/2025,Expired,NVDA,03/28/2025,105.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,HD,03/28/2025,335.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,COST,03/28/2025,860.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,COST,03/28/2025,840.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,COST,03/28/2025,800.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,WDAY,03/28/2025,260.0,Call,Expired,2.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,ORCL,03/28/2025,165.0,Call,Expired,6.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,ORCL,03/28/2025,140.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,INTC,03/28/2025,24.0,Call,Expired,25.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,HD,03/28/2025,395.0,Call,Expired,3.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,EXPE,03/28/2025,150.0,Put,Expired,-2.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,DE,03/28/2025,405.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Expired,CAT,03/28/2025,320.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Assigned,INTC,03/28/2025,23.5,Put,Assigned,10.0,0.0,0.0,0.0,Close,No
03/31/2025,03/28/2025,Assigned,AVGO,03/28/2025,170.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
03/28/2025,03/28/2025,Sell to Open,WDAY,04/04/2025,220.0,Put,Put Sell,2.0,0.6,0.53,119.47,Close,No
03/28/2025,03/28/2025,Buy to Close,WDAY,03/28/2025,237.5,Put,Put Buy,2.0,1.35,0.52,-270.52,Close,No
03/28/2025,03/28/2025,Sell to Open,MCD,04/11/2025,295.0,Put,Put Sell,2.0,0.95,0.54,189.46,Close,No
03/28/2025,03/28/2025,Sell to Open,CAT,04/04/2025,310.0,Put,Put Sell,2.0,0.98,0.54,195.46,Close,No
03/27/2025,03/27/2025,Qualified Dividend,HD,,0.0,,Dividend,0.0,0.0,0.0,690.0,Close,No
03/27/2025,03/27/2025,Cash Dividend,VFMO,,0.0,,Dividend,0.0,0.0,0.0,31.18,Close,No
03/27/2025,03/27/2025,Cash Dividend,VDE,,0.0,,Dividend,0.0,0.0,0.0,189.74,Close,No
03/26/2025,03/26/2025,Buy to Close,AVGO,03/28/2025,225.0,Call,Call Buy,5.0,0.01,0.05,-5.05,Close,No
03/26/2025,03/26/2025,Sell to Open,AAPL,04/04/2025,210.0,Put,Put Sell,2.0,0.91,0.54,181.46,Close,No
03/26/2025,03/26/2025,Sell to Open,CAT,04/04/2025,320.0,Put,Put Sell,2.0,1.04,0.54,207.46,Close,No
03/26/2025,03/26/2025,Sell to Open,AVGO,04/04/2025,160.0,Put,Put Sell,2.0,0.83,0.53,165.47,Close,No
03/26/2025,03/26/2025,Sell to Open,ORCL,04/04/2025,135.0,Put,Put Sell,2.0,0.64,0.53,127.47,Close,No
03/26/2025,03/26/2025,Sell to Open,WDAY,04/04/2025,237.5,Put,Put Sell,2.0,1.05,0.54,209.46,Close,No
03/26/2025,03/26/2025,Sell to Open,NVDA,04/04/2025,108.0,Put,Put Sell,2.0,0.91,0.54,181.46,Close,No
03/26/2025,03/26/2025,Sell to Open,HD,04/04/2025,340.0,Put,Put Sell,2.0,0.6,0.53,119.47,Close,No
03/26/2025,03/26/2025,Cash Dividend,XLF,,0.0,,Dividend,0.0,0.0,0.0,73.3,Close,No
03/25/2025,03/25/2025,Sell to Open,AVGO,04/04/2025,175.0,Put,Put Sell,2.0,1.19,0.54,237.46,Close,No
03/25/2025,03/25/2025,Buy to Close,AAPL,03/28/2025,230.0,Call,Call Buy,1.0,0.23,0.26,-23.26,Close,No
03/25/2025,03/25/2025,Sell to Open,XOM,04/04/2025,115.0,Put,Put Sell,3.0,0.91,0.8,272.2,Close,No
03/24/2025,03/21/2025,Expired,NVDA,03/21/2025,131.0,Call,Expired,5.0,0.0,0.0,0.0,Close,No
03/24/2025,03/21/2025,Expired,RF,03/21/2025,21.0,Put,Expired,3.0,0.0,0.0,0.0,Close,No
03/24/2025,03/21/2025,Expired,HD,03/21/2025,335.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
03/24/2025,03/21/2025,Expired,CMI,03/21/2025,320.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
03/24/2025,03/21/2025,Expired,MCD,03/21/2025,295.0,Put,Expired,1.0,0.0,0.0,0.0,Close,No
03/24/2025,03/21/2025,Expired,VGT,03/21/2025,550.0,Put,Expired,3.0,0.0,0.0,0.0,Close,No
03/24/2025,03/21/2025,Expired,CAT,03/21/2025,320.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
03/24/2025,03/21/2025,Assigned,XOM,03/21/2025,115.0,Call,Assigned,3.0,0.0,0.0,0.0,Close,No
03/24/2025,03/21/2025,Assigned,GBTC,03/21/2025,68.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
03/24/2025,03/21/2025,Sell,TOL,,0.0,,Stock Sell,300.0,135.0,1.18,40498.82,Close,No
03/24/2025,03/21/2025,Sell,TOL,,0.0,,Stock Sell,500.0,130.0,1.89,64998.11,Close,No
03/24/2025,03/21/2025,Sell,TOL,,0.0,,Stock Sell,100.0,120.0,0.35,11999.65,Close,No
03/24/2025,03/21/2025,Sell,XOM,,0.0,,Stock Sell,300.0,115.0,1.01,34498.99,Close,No
03/24/2025,03/21/2025,Sell,NVDA,,0.0,,Stock Sell,4000.0,140.0,16.23,559983.77,Close,No
03/24/2025,03/21/2025,Buy,GBTC,,0.0,,Stock Buy,200.0,68.0,0.0,-13600.0,Open,No
03/21/2025,03/21/2025,Cash Dividend,IYF,,0.0,,Dividend,0.0,0.0,0.0,37.05,Close,No
03/21/2025,03/20/2025,Assigned,AAPL,04/17/2025,250.0,Put,Assigned,9.0,0.0,0.0,0.0,Close,No
03/21/2025,03/20/2025,Buy,AAPL,,0.0,,Stock Buy,900.0,250.0,0.0,-225000.0,Open,No
03/20/2025,03/20/2025,Sell to Open,HD,03/28/2025,335.0,Put,Put Sell,2.0,0.54,0.53,107.47,Close,No
03/20/2025,03/20/2025,Sell to Open,COST,03/28/2025,860.0,Put,Put Sell,1.0,2.66,0.27,265.73,Close,No
03/20/2025,03/20/2025,Sell to Open,CAT,03/28/2025,320.0,Put,Put Sell,2.0,1.07,0.54,213.46,Close,No
03/20/2025,03/20/2025,Buy to Close,WDAY,03/28/2025,265.0,Call,Call Buy,2.0,0.53,0.52,-106.52,Close,No
03/20/2025,03/19/2025,Assigned,IYF,03/21/2025,116.0,Put,Assigned,1.0,0.0,0.0,0.0,Close,No
03/20/2025,03/19/2025,Buy,IYF,,0.0,,Stock Buy,100.0,116.0,0.0,-11600.0,Open,No
03/18/2025,03/18/2025,Sell to Open,ORCL,03/28/2025,140.0,Put,Put Sell,1.0,0.91,0.26,90.74,Close,No
03/18/2025,03/18/2025,Sell to Open,NVDA,03/28/2025,105.0,Put,Put Sell,2.0,0.75,0.53,149.47,Close,No
03/18/2025,03/18/2025,Sell to Open,MCD,03/21/2025,295.0,Put,Put Sell,1.0,0.54,0.26,53.74,Close,No
03/18/2025,03/18/2025,Sell to Open,HD,03/21/2025,335.0,Put,Put Sell,1.0,0.68,0.26,67.74,Close,No
03/18/2025,03/18/2025,Sell to Open,CAT,03/21/2025,320.0,Put,Put Sell,2.0,0.46,0.53,91.47,Close,No
03/18/2025,03/17/2025,Assigned,AAPL,04/17/2025,250.0,Put,Assigned,1.0,0.0,0.0,0.0,Close,No
03/18/2025,03/17/2025,Assigned,NVDA,03/21/2025,150.0,Put,Assigned,20.0,0.0,0.0,0.0,Close,No
03/18/2025,03/17/2025,Buy,AAPL,,0.0,,Stock Buy,100.0,250.0,0.0,-25000.0,Open,No
03/18/2025,03/17/2025,Buy,NVDA,,0.0,,Stock Buy,2000.0,150.0,0.0,-300000.0,Open,No
03/17/2025,03/17/2025,Sell to Open,WDAY,03/28/2025,237.5,Put,Put Sell,2.0,1.37,0.54,273.46,Close,No
03/17/2025,03/17/2025,Sell to Open,CMI,04/17/2025,280.0,Put,Put Sell,2.0,1.02,0.54,203.46,Close,No
03/17/2025,03/17/2025,Sell to Open,DE,04/04/2025,440.0,Put,Put Sell,1.0,2.01,0.27,200.73,Close,No
03/17/2025,03/17/2025,Sell to Open,INTC,03/28/2025,23.5,Put,Put Sell,10.0,0.24,2.65,237.35,Close,No
03/17/2025,03/17/2025,Sell to Open,COST,03/28/2025,840.0,Put,Put Sell,1.0,1.43,0.26,142.74,Close,No
03/17/2025,03/17/2025,Sell to Open,AVGO,03/28/2025,170.0,Put,Put Sell,2.0,1.09,0.54,217.46,Close,No
03/17/2025,03/17/2025,Sell to Open,WDAY,03/28/2025,265.0,Call,Call Sell,2.0,0.65,0.53,129.47,Close,No
03/17/2025,03/17/2025,Sell to Open,MCD,03/28/2025,287.5,Put,Put Sell,1.0,0.75,0.26,74.74,Close,No
03/17/2025,03/14/2025,Buy,EXPE,,0.0,,Stock Buy,200.0,170.0,0.0,-34000.0,Open,No
03/17/2025,03/14/2025,Expired,WDAY,03/14/2025,227.5,Put,Expired,2.0,0.0,0.0,0.0,Close,No
03/17/2025,03/14/2025,Expired,AVGO,03/14/2025,165.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
03/17/2025,03/14/2025,Expired,AVGO,03/14/2025,185.0,Put,Expired,2.0,0.0,0.0,0.0,Close,No
03/17/2025,03/14/2025,Assigned,EXPE,03/14/2025,170.0,Put,Assigned,2.0,0.0,0.0,0.0,Close,No
03/14/2025,03/14/2025,Buy to Close,CVX,03/28/2025,165.0,Call,Call Buy,5.0,0.32,1.3,-161.3,Close,No
03/14/2025,03/14/2025,Buy to Close,MSFT,03/14/2025,375.0,Put,Put Buy,2.0,0.01,0.02,-2.02,Close,No
03/14/2025,03/14/2025,Buy to Close,HD,03/14/2025,350.0,Put,Put Buy,3.0,0.4,0.78,-120.78,Close,No
03/14/2025,03/14/2025,Sell to Open,AAPL,03/28/2025,230.0,Call,Call Sell,1.0,0.56,0.26,55.74,Close,No
03/14/2025,03/14/2025,Buy to Close,COST,03/14/2025,900.0,Put,Put Buy,2.0,0.2,0.52,-40.52,Close,No
